Time,Elgeseter,Innherredsveien,Jernbanebrua,Strindheim,Bakkekirke,Moholtlia,Grillstadtunnelen,Oslovegen
2019-06-13 05:00:00,745,186,161,386,171,2162,1702,833
2019-06-13 06:00:00,1804,442,364,766,481,3375,2578,1225
2019-06-13 07:00:00,1810,483,374,794,622,3102,2001,1153
2019-06-13 08:00:00,1629,366,396,671,549,2125,1414,849
2019-06-13 09:00:00,1632,385,405,658,536,2097,1321,814
2019-06-13 10:00:00,1705,489,451,694,578,2183,1365,870
2019-06-13 11:00:00,1759,505,490,775,662,2190,1462,876
2019-06-13 12:00:00,1768,514,498,807,672,2437,1558,962
2019-06-13 13:00:00,2038,561,521,1081,677,3288,1944,1230
2019-06-13 14:00:00,2264,728,672,1563,852,3832,2615,1362
2019-06-13 15:00:00,1706,657,571,1315,779,2755,2215,1189
2019-06-13 16:00:00,1402,559,434,953,625,2370,1886,1141
2019-06-13 17:00:00,1155,570,338,541,561,2008,1615,967
2019-06-13 18:00:00,987,502,306,660,555,1806,1489,925
2019-06-13 19:00:00,878,427,252,574,464,1552,1261,785
2019-06-13 20:00:00,904,369,256,453,402,1207,988,562
2019-06-13 21:00:00,797,315,477,421,385,872,519,462
2019-06-13 22:00:00,425,227,292,268,302,420,248,275
2019-06-13 23:00:00,216,136,116,103,214,314,108,116
2019-06-14 00:00:00,157,104,66,74,241,179,67,63
2019-06-14 01:00:00,120,91,43,54,200,95,40,33
2019-06-14 02:00:00,103,58,35,40,130,100,47,35
2019-06-14 03:00:00,75,41,48,32,65,156,76,42
2019-06-14 04:00:00,154,45,82,86,50,452,218,160
2019-06-14 05:00:00,709,175,154,355,175,1471,1422,793
2019-06-14 06:00:00,1673,408,383,721,428,2763,2399,1194
2019-06-14 07:00:00,1748,484,441,786,598,2740,1974,1108
2019-06-14 08:00:00,1612,406,419,653,546,1961,1442,885
2019-06-14 09:00:00,1736,444,459,661,572,2047,1427,881
2019-06-14 10:00:00,1769,476,518,798,607,2225,1437,984
2019-06-14 11:00:00,1787,531,488,855,641,2511,1533,1001
2019-06-14 12:00:00,1911,586,527,1009,645,2526,1579,1059
2019-06-14 13:00:00,2032,592,564,1230,741,3199,2286,1236
2019-06-14 14:00:00,2128,784,625,1519,931,3568,2547,1390
2019-06-14 15:00:00,1609,692,594,1327,795,2969,2144,1143
2019-06-14 16:00:00,1295,608,431,829,662,2804,2009,1049
2019-06-14 17:00:00,1124,571,391,768,631,2255,1558,933
2019-06-14 18:00:00,929,510,330,563,533,1601,1264,775
2019-06-14 19:00:00,920,410,292,485,498,1226,980,596
2019-06-14 20:00:00,820,318,258,326,426,877,829,454
2019-06-14 21:00:00,800,391,231,29,373,687,683,372
2019-06-14 22:00:00,600,467,236,46,456,466,488,332
2019-06-14 23:00:00,540,366,108,204,432,355,291,194
2019-06-15 00:00:00,486,282,100,223,357,266,222,156
2019-06-15 01:00:00,453,225,69,204,277,191,182,105
2019-06-15 02:00:00,295,144,52,105,239,173,170,66
2019-06-15 03:00:00,118,92,40,52,110,152,152,46
2019-06-15 04:00:00,103,47,30,49,71,145,138,60
2019-06-15 05:00:00,202,72,69,66,80,248,266,110
2019-06-15 06:00:00,345,89,102,165,95,461,440,176
2019-06-15 07:00:00,368,128,134,218,134,716,713,276
2019-06-15 08:00:00,628,211,165,387,223,1286,1031,500
2019-06-15 09:00:00,782,301,237,487,347,1757,1218,698
2019-06-15 10:00:00,1038,429,342,617,471,2018,1322,827
2019-06-15 11:00:00,1186,482,406,647,534,2093,1422,869
2019-06-15 12:00:00,1152,538,424,710,594,2128,1409,821
2019-06-15 13:00:00,1308,599,413,779,632,2245,1511,896
2019-06-15 14:00:00,1201,567,454,801,648,2241,1539,844
2019-06-15 15:00:00,1060,488,335,735,543,2013,1501,867
2019-06-15 16:00:00,1070,485,346,633,568,1934,1242,733
2019-06-15 17:00:00,964,499,286,541,589,1649,1177,759
2019-06-15 18:00:00,767,407,280,436,456,1195,993,598
2019-06-15 19:00:00,741,401,247,359,407,915,780,489
2019-06-15 20:00:00,734,266,197,289,374,705,673,393
2019-06-15 21:00:00,627,289,166,244,377,562,491,264
2019-06-15 22:00:00,549,341,176,253,464,423,378,226
2019-06-15 23:00:00,505,298,136,204,464,342,290,215
2019-06-16 00:00:00,487,273,124,228,439,269,216,171
2019-06-16 01:00:00,537,247,97,235,333,234,211,125
2019-06-16 02:00:00,395,205,59,154,288,197,217,84
2019-06-16 03:00:00,164,147,43,58,183,141,122,62
2019-06-16 04:00:00,94,57,27,24,81,95,111,41
2019-06-16 05:00:00,187,49,45,38,81,151,143,75
2019-06-16 06:00:00,654,65,129,134,91,375,370,164
2019-06-16 07:00:00,455,89,128,127,103,402,420,158
2019-06-16 08:00:00,442,137,128,217,153,536,566,286
2019-06-16 09:00:00,626,251,153,309,294,909,805,417
2019-06-16 10:00:00,689,249,200,422,314,1082,1012,595
2019-06-16 11:00:00,900,344,273,459,394,1417,1156,701
2019-06-16 12:00:00,963,382,318,564,409,1463,1301,760
2019-06-16 13:00:00,1192,426,362,645,523,1772,1522,893
2019-06-16 14:00:00,1221,455,384,728,532,2201,1951,979
2019-06-16 15:00:00,1143,486,315,658,536,2188,1944,976
2019-06-16 16:00:00,1235,457,327,600,553,2211,2015,1020
2019-06-16 17:00:00,1195,448,295,593,506,2119,2017,972
2019-06-16 18:00:00,1095,416,267,518,452,1842,1741,860
2019-06-16 19:00:00,779,328,251,538,414,1244,1111,575
2019-06-16 20:00:00,772,289,217,314,319,1057,952,472
2019-06-16 21:00:00,811,394,220,11,343,1393,1216,539
2019-06-16 22:00:00,314,243,128,151,221,370,446,165
2019-06-16 23:00:00,160,106,56,46,167,222,214,90
2019-06-17 00:00:00,114,56,37,25,129,104,104,40
2019-06-17 01:00:00,66,65,14,34,128,66,62,44
2019-06-17 02:00:00,51,46,13,18,79,46,63,25
2019-06-17 03:00:00,79,36,21,42,35,160,162,72
2019-06-17 04:00:00,158,49,49,77,39,453,553,143
2019-06-17 05:00:00,766,189,160,386,178,1599,1677,845
2019-06-17 06:00:00,1755,392,423,778,472,2592,2647,1251
2019-06-17 07:00:00,1778,507,567,769,694,2313,2226,1090
2019-06-17 08:00:00,1704,433,439,638,545,1679,1439,901
2019-06-17 09:00:00,1693,428,407,674,557,1703,1347,871
2019-06-17 10:00:00,1683,480,430,670,541,1825,1335,859
2019-06-17 11:00:00,1829,464,479,754,603,1944,1270,900
2019-06-17 12:00:00,1776,516,483,794,648,1955,1432,980
2019-06-17 13:00:00,1931,558,509,996,658,2840,1790,1155
2019-06-17 14:00:00,2209,750,620,1619,841,2793,2572,1346
2019-06-17 15:00:00,1765,665,570,1394,838,2294,2032,1131
2019-06-17 16:00:00,1307,508,383,783,557,1790,1500,937
2019-06-17 17:00:00,1079,485,324,710,531,1588,1343,876
2019-06-17 18:00:00,934,446,264,646,512,1549,1255,835
2019-06-17 19:00:00,831,445,236,514,441,1240,1018,752
2019-06-17 20:00:00,776,305,235,421,366,992,852,573
2019-06-17 21:00:00,661,272,392,352,304,660,548,381
2019-06-17 22:00:00,402,201,222,213,285,407,455,234
2019-06-17 23:00:00,148,96,107,74,162,189,262,82
2019-06-18 00:00:00,96,51,49,37,93,99,109,44
2019-06-18 01:00:00,73,34,27,16,80,72,61,37
2019-06-18 02:00:00,44,31,19,20,57,71,71,34
2019-06-18 03:00:00,65,29,38,30,29,160,175,63
2019-06-18 04:00:00,158,42,70,83,49,451,535,136
2019-06-18 05:00:00,735,183,148,365,185,1553,1624,800
2019-06-18 06:00:00,1701,396,410,697,466,2761,2555,1220
2019-06-18 07:00:00,1826,524,526,827,676,2996,2053,1069
2019-06-18 08:00:00,1661,400,401,605,508,2082,1470,844
2019-06-18 09:00:00,1742,407,377,677,529,1887,1292,830
2019-06-18 10:00:00,1699,426,443,706,532,1625,1230,811
2019-06-18 11:00:00,1696,419,457,764,574,1841,1414,846
2019-06-18 12:00:00,1794,492,433,755,622,1818,1406,949
2019-06-18 13:00:00,1919,544,524,1027,678,2318,1796,1144
2019-06-18 14:00:00,2202,735,615,1595,819,3256,2522,1375
2019-06-18 15:00:00,1768,677,557,1367,763,3246,2139,1074
2019-06-18 16:00:00,1338,538,405,800,579,2372,1575,959
2019-06-18 17:00:00,1219,562,367,707,538,2012,1446,904
2019-06-18 18:00:00,1064,480,289,658,528,1702,1300,909
2019-06-18 19:00:00,889,413,305,546,526,1212,1139,683
2019-06-18 20:00:00,844,350,201,474,429,941,860,550
2019-06-18 21:00:00,736,402,455,20,352,690,688,376
2019-06-18 22:00:00,414,327,241,8,330,382,447,200
2019-06-18 23:00:00,211,213,105,6,257,163,216,88
2019-06-19 00:00:00,106,93,59,0,186,107,108,40
2019-06-19 01:00:00,100,66,25,0,128,95,91,47
2019-06-19 02:00:00,53,44,25,24,72,91,99,38
2019-06-19 03:00:00,77,25,50,45,42,170,184,54
2019-06-19 04:00:00,160,57,84,74,54,529,531,159
2019-06-19 05:00:00,765,191,136,369,173,1961,1639,805
2019-06-19 06:00:00,1792,398,421,735,471,3461,2466,1236
2019-06-19 07:00:00,1833,484,520,804,670,2568,1882,1071
2019-06-19 08:00:00,1656,368,400,619,518,1856,1398,893
2019-06-19 09:00:00,1712,427,421,644,556,1936,1328,829
2019-06-19 10:00:00,1733,431,444,718,542,2033,1269,893
2019-06-19 11:00:00,1873,490,501,767,594,2320,1398,857
2019-06-19 12:00:00,1807,493,495,777,604,2491,1426,921
2019-06-19 13:00:00,2052,525,546,1008,679,2804,1925,1160
2019-06-19 14:00:00,2231,731,611,1545,808,3710,2472,1375
2019-06-19 15:00:00,1738,685,571,1351,792,3065,2135,1156
2019-06-19 16:00:00,1326,522,383,755,672,2298,1737,1024
2019-06-19 17:00:00,1145,501,359,709,575,1964,1537,799
2019-06-19 18:00:00,932,462,265,574,519,1707,1254,742
2019-06-19 19:00:00,867,434,276,574,482,1380,1112,685
2019-06-19 20:00:00,840,381,208,406,452,1118,967,607
2019-06-19 21:00:00,731,299,304,517,355,767,657,418
2019-06-19 22:00:00,468,236,219,345,326,459,433,212
2019-06-19 23:00:00,266,149,92,150,224,192,230,104
2019-06-20 00:00:00,151,93,45,64,182,111,143,60
2019-06-20 01:00:00,125,69,44,46,130,108,115,35
2019-06-20 02:00:00,75,47,36,44,82,108,117,48
2019-06-20 03:00:00,77,30,36,52,57,207,260,62
2019-06-20 04:00:00,175,45,54,93,66,442,480,134
2019-06-20 05:00:00,793,196,184,358,197,1583,1670,801
2019-06-20 06:00:00,1711,403,425,728,480,2965,2483,1196
2019-06-20 07:00:00,1791,510,504,753,614,2331,2010,1141
2019-06-20 08:00:00,1600,377,455,635,545,2080,1368,802
2019-06-20 09:00:00,1663,401,565,659,560,1904,1342,838
2019-06-20 10:00:00,1754,430,552,747,587,1986,1383,877
2019-06-20 11:00:00,1846,527,548,740,669,2313,1402,904
2019-06-20 12:00:00,1829,529,493,818,626,2269,1542,1029
2019-06-20 13:00:00,1987,631,546,1036,676,2928,1974,1231
2019-06-20 14:00:00,2244,726,696,1622,854,3923,2585,1406
2019-06-20 15:00:00,1863,720,555,1354,818,3223,2202,1193
2019-06-20 16:00:00,1483,485,447,874,699,2556,1793,1060
2019-06-20 17:00:00,1210,603,406,799,626,2421,1723,1045
2019-06-20 18:00:00,1052,538,326,714,518,2039,1408,902
2019-06-20 19:00:00,1014,472,276,606,499,1573,1121,770
2019-06-20 20:00:00,857,338,328,457,438,1163,931,544
2019-06-20 21:00:00,763,396,318,14,359,758,735,376
2019-06-20 22:00:00,447,317,227,168,322,418,479,231
2019-06-20 23:00:00,276,153,71,106,228,240,260,117
2019-06-21 00:00:00,165,122,51,56,199,106,129,49
2019-06-21 01:00:00,116,102,29,49,208,79,82,33
2019-06-21 02:00:00,90,64,30,45,136,88,103,45
2019-06-21 03:00:00,86,33,48,41,53,159,200,41
2019-06-21 04:00:00,150,64,81,78,69,392,370,114
2019-06-21 05:00:00,694,216,170,318,183,1458,1493,804
2019-06-21 06:00:00,1670,388,452,765,472,2925,2309,1167
2019-06-21 07:00:00,1581,435,431,646,549,2189,1702,898
2019-06-21 08:00:00,1489,363,394,591,476,1668,1350,832
2019-06-21 09:00:00,1650,391,436,696,543,1886,1423,848
2019-06-21 10:00:00,1791,486,495,846,623,2288,1535,965
2019-06-21 11:00:00,1904,561,525,904,713,2642,1705,1021
2019-06-21 12:00:00,1860,582,530,965,738,2851,1828,1122
2019-06-21 13:00:00,2038,639,625,1215,750,3194,2252,1248
2019-06-21 14:00:00,2144,741,722,1561,861,3351,2575,1344
2019-06-21 15:00:00,1674,753,555,1310,833,2904,2185,1187
2019-06-21 16:00:00,1363,581,469,829,603,2348,1871,1006
2019-06-21 17:00:00,1256,528,407,716,562,1709,1534,830
2019-06-21 18:00:00,957,442,314,508,519,1281,1227,684
2019-06-21 19:00:00,914,397,271,405,479,1011,987,499
2019-06-21 20:00:00,902,307,295,304,404,777,788,385
2019-06-21 21:00:00,863,297,314,319,415,626,608,332
2019-06-21 22:00:00,537,271,219,294,375,395,470,260
2019-06-21 23:00:00,425,241,148,224,346,314,348,224
2019-06-22 00:00:00,385,237,64,176,380,198,219,141
2019-06-22 01:00:00,422,218,67,152,300,122,159,71
2019-06-22 02:00:00,295,120,60,85,241,145,167,81
2019-06-22 03:00:00,141,75,40,55,106,129,155,55
2019-06-22 04:00:00,124,51,22,41,74,121,154,52
2019-06-22 05:00:00,209,61,72,49,80,228,211,118
2019-06-22 06:00:00,344,92,121,111,94,388,366,171
2019-06-22 07:00:00,360,132,123,198,127,668,571,259
2019-06-22 08:00:00,531,203,169,316,218,913,919,387
2019-06-22 09:00:00,753,321,230,446,358,1243,1165,520
2019-06-22 10:00:00,999,401,311,604,484,2075,1461,742
2019-06-22 11:00:00,1095,524,411,736,543,2214,1605,750
2019-06-22 12:00:00,1125,630,414,845,576,2233,1603,857
2019-06-22 13:00:00,1255,610,505,867,626,1859,1565,869
2019-06-22 14:00:00,1265,594,417,880,629,2053,1528,854
2019-06-22 15:00:00,1071,593,363,778,592,1926,1399,844
2019-06-22 16:00:00,1048,492,351,678,568,1764,1288,803
2019-06-22 17:00:00,999,522,305,594,495,1450,1214,776
2019-06-22 18:00:00,779,390,202,366,396,1057,900,566
2019-06-22 19:00:00,761,346,203,350,406,798,734,396
2019-06-22 20:00:00,657,270,220,260,329,627,580,307
2019-06-22 21:00:00,620,267,177,200,346,446,435,270
2019-06-22 22:00:00,567,252,147,238,415,293,294,194
2019-06-22 23:00:00,513,252,115,211,429,327,308,206
2019-06-23 00:00:00,506,246,111,201,368,207,224,156
2019-06-23 01:00:00,493,243,87,225,364,137,162,104
2019-06-23 02:00:00,391,209,60,151,308,148,196,85
2019-06-23 03:00:00,152,92,30,59,154,130,155,58
2019-06-23 04:00:00,80,52,21,30,89,56,86,29
2019-06-23 05:00:00,191,35,43,41,54,97,140,58
2019-06-23 06:00:00,338,82,123,76,60,248,280,118
2019-06-23 07:00:00,196,86,67,123,90,496,357,160
2019-06-23 08:00:00,307,119,114,150,161,504,500,207
2019-06-23 09:00:00,530,200,140,240,223,792,734,363
2019-06-23 10:00:00,651,266,189,380,296,926,990,487
2019-06-23 11:00:00,866,371,237,457,389,1203,1221,607
2019-06-23 12:00:00,960,412,306,546,433,1678,1351,751
2019-06-23 13:00:00,1138,434,330,584,500,1780,1484,879
2019-06-23 14:00:00,1173,495,361,636,548,1831,1673,942
2019-06-23 15:00:00,1044,427,298,613,513,1779,1597,883
2019-06-23 16:00:00,1070,417,295,669,459,1925,1804,877
2019-06-23 17:00:00,851,414,270,512,454,1521,1547,876
2019-06-23 18:00:00,816,386,234,454,411,1530,1434,742
2019-06-23 19:00:00,831,389,274,447,458,1190,1232,667
2019-06-23 20:00:00,650,274,193,317,283,900,896,486
2019-06-23 21:00:00,514,225,204,222,226,609,650,317
2019-06-23 22:00:00,305,147,131,147,193,331,381,185
2019-06-23 23:00:00,132,88,54,47,142,152,167,86
2019-06-24 00:00:00,101,69,36,40,115,114,101,41
2019-06-24 01:00:00,89,60,10,25,120,56,90,41
2019-06-24 02:00:00,70,47,17,25,87,74,78,43
2019-06-24 03:00:00,72,28,26,38,46,159,194,54
2019-06-24 04:00:00,151,51,46,73,65,439,508,142
2019-06-24 05:00:00,766,193,171,353,175,1462,1550,823
2019-06-24 06:00:00,1450,344,372,690,378,2484,2352,1156
2019-06-24 07:00:00,1491,389,440,639,496,2272,1850,1106
2019-06-24 08:00:00,1393,377,356,631,466,2123,1479,917
2019-06-24 09:00:00,1401,400,400,653,469,1960,1344,853
2019-06-24 10:00:00,1488,418,452,668,562,1968,1340,920
2019-06-24 11:00:00,1553,493,437,738,543,2275,1383,949
2019-06-24 12:00:00,1611,495,475,801,549,2185,1393,1000
2019-06-24 13:00:00,1797,521,528,957,622,2697,1721,1124
2019-06-24 14:00:00,1920,636,596,1469,724,3095,2453,1343
2019-06-24 15:00:00,1622,595,492,1275,633,2979,2136,1143
2019-06-24 16:00:00,1187,480,335,777,549,2438,1610,950
2019-06-24 17:00:00,1018,446,283,594,451,2168,1318,876
2019-06-24 18:00:00,866,416,253,577,423,1845,1312,808
2019-06-24 19:00:00,798,373,237,500,437,1575,1086,696
2019-06-24 20:00:00,746,338,267,384,355,1052,843,523
2019-06-24 21:00:00,550,201,217,266,287,770,565,362
2019-06-24 22:00:00,330,166,158,174,223,347,355,166
2019-06-24 23:00:00,169,93,77,83,149,181,278,94
2019-06-25 00:00:00,105,47,23,40,102,106,106,38
2019-06-25 01:00:00,60,41,26,18,75,78,75,36
2019-06-25 02:00:00,59,28,31,29,57,99,116,38
2019-06-25 03:00:00,68,19,42,43,32,168,200,60
2019-06-25 04:00:00,146,38,57,76,42,450,441,117
2019-06-25 05:00:00,729,182,138,347,156,2012,1547,796
2019-06-25 06:00:00,1551,333,384,710,366,3451,2242,1152
2019-06-25 07:00:00,1541,385,434,687,505,2664,1814,1089
2019-06-25 08:00:00,1460,358,366,587,443,1803,1466,840
2019-06-25 09:00:00,1591,371,466,669,509,2116,1367,847
2019-06-25 10:00:00,1590,411,499,675,558,1733,1345,859
2019-06-25 11:00:00,1795,440,488,708,535,1763,1368,922
2019-06-25 12:00:00,1779,479,527,895,618,1918,1442,887
2019-06-25 13:00:00,1988,521,553,1009,588,2548,1797,1121
2019-06-25 14:00:00,2135,682,633,1532,775,3564,2500,1327
2019-06-25 15:00:00,1779,623,583,1390,776,3251,2067,1185
2019-06-25 16:00:00,1382,520,422,821,579,2022,1645,927
2019-06-25 17:00:00,1174,509,349,804,567,1809,1431,853
2019-06-25 18:00:00,987,464,271,653,500,1675,1307,761
2019-06-25 19:00:00,786,433,235,538,397,1414,1113,682
2019-06-25 20:00:00,775,296,202,391,321,1043,832,525
2019-06-25 21:00:00,516,223,208,303,263,616,570,340
2019-06-25 22:00:00,366,152,160,201,219,298,337,164
2019-06-25 23:00:00,188,98,86,73,164,156,212,73
2019-06-26 00:00:00,95,64,44,28,113,115,125,50
2019-06-26 01:00:00,69,39,27,21,84,60,71,35
2019-06-26 02:00:00,58,42,27,27,56,105,107,35
2019-06-26 03:00:00,67,31,26,40,48,183,227,48
2019-06-26 04:00:00,150,49,61,93,43,447,473,124
2019-06-26 05:00:00,741,166,152,354,179,1579,1539,777
2019-06-26 06:00:00,1530,360,358,695,397,2543,2325,1145
2019-06-26 07:00:00,1543,428,423,728,550,2397,1708,989
2019-06-26 08:00:00,1512,372,394,647,507,2061,1510,869
2019-06-26 09:00:00,1636,412,413,664,507,2315,1484,798
2019-06-26 10:00:00,1630,438,465,726,541,2315,1440,881
2019-06-26 11:00:00,1771,486,542,774,612,2357,1482,891
2019-06-26 12:00:00,1850,480,563,863,603,2427,1475,987
2019-06-26 13:00:00,1959,538,527,1048,587,2741,1872,1169
2019-06-26 14:00:00,2186,676,627,1493,746,3308,2532,1318
2019-06-26 15:00:00,1849,683,605,1321,746,2840,2209,1184
2019-06-26 16:00:00,1517,517,435,877,575,2305,1754,1002
2019-06-26 17:00:00,1315,515,425,813,540,1762,1582,929
2019-06-26 18:00:00,1222,479,282,668,512,1714,1440,866
2019-06-26 19:00:00,840,438,242,530,461,1254,1155,671
2019-06-26 20:00:00,745,339,255,345,338,985,841,485
2019-06-26 21:00:00,676,285,252,288,280,730,627,348
2019-06-26 22:00:00,482,223,182,238,279,528,433,240
2019-06-26 23:00:00,193,142,83,96,209,201,204,84
2019-06-27 00:00:00,102,50,49,40,146,128,139,40
2019-06-27 01:00:00,100,57,30,37,120,86,96,25
2019-06-27 02:00:00,79,45,26,29,60,80,76,45
2019-06-27 03:00:00,80,26,35,65,48,188,196,64
2019-06-27 04:00:00,141,51,54,104,51,444,470,133
2019-06-27 05:00:00,707,180,156,345,174,1559,1466,779
2019-06-27 06:00:00,1475,320,383,691,383,2862,2224,1167
2019-06-27 07:00:00,1577,430,415,720,513,2684,1863,1048
2019-06-27 08:00:00,1519,355,385,693,483,2143,1517,824
2019-06-27 09:00:00,1591,385,429,654,468,2268,1438,849
2019-06-27 10:00:00,1625,450,523,738,556,2388,1472,841
2019-06-27 11:00:00,1765,508,508,815,652,2519,1528,949
2019-06-27 12:00:00,1966,600,586,907,687,2725,1635,1016
2019-06-27 13:00:00,2090,800,590,1075,721,3294,2032,1204
2019-06-27 14:00:00,2200,1060,682,1433,862,3841,2609,1397
2019-06-27 15:00:00,1704,946,580,1362,841,3304,2260,1127
2019-06-27 16:00:00,1374,834,430,915,629,2299,1826,952
2019-06-27 17:00:00,1196,766,374,833,646,2068,1573,835
2019-06-27 18:00:00,946,701,304,666,538,1650,1245,750
2019-06-27 19:00:00,872,601,244,569,507,1349,1123,688
2019-06-27 20:00:00,700,402,203,380,371,902,779,454
2019-06-27 21:00:00,558,338,229,360,353,716,648,350
2019-06-27 22:00:00,489,368,226,388,384,530,460,324
2019-06-27 23:00:00,240,185,77,142,268,176,241,97
2019-06-28 00:00:00,180,102,47,76,228,122,154,53
2019-06-28 01:00:00,119,117,40,44,234,78,90,39
2019-06-28 02:00:00,98,61,27,35,128,105,133,38
2019-06-28 03:00:00,87,47,25,51,55,147,189,67
2019-06-28 04:00:00,171,59,52,78,65,443,446,127
2019-06-28 05:00:00,667,159,145,310,141,1873,1327,697
2019-06-28 06:00:00,1425,324,350,654,354,3123,1987,1048
2019-06-28 07:00:00,1456,394,389,637,471,2599,1645,986
2019-06-28 08:00:00,1355,318,361,602,423,2152,1276,760
2019-06-28 09:00:00,1494,442,404,659,524,2422,1434,858
2019-06-28 10:00:00,1603,537,431,773,502,2569,1471,870
2019-06-28 11:00:00,1652,549,441,790,680,2715,1572,1024
2019-06-28 12:00:00,1764,778,494,963,703,2869,1670,1003
2019-06-28 13:00:00,1909,880,562,1139,681,3445,2114,1266
2019-06-28 14:00:00,2010,947,611,1433,785,3609,2492,1306
2019-06-28 15:00:00,1519,850,492,1275,724,2970,2161,1093
2019-06-28 16:00:00,1185,797,415,825,671,2161,1842,869
2019-06-28 17:00:00,895,659,316,632,541,1851,1499,737
2019-06-28 18:00:00,851,596,263,547,500,1414,1234,599
2019-06-28 19:00:00,762,506,263,386,442,1033,954,463
2019-06-28 20:00:00,657,431,209,268,368,785,772,352
2019-06-28 21:00:00,557,416,221,271,407,637,534,299
2019-06-28 22:00:00,592,522,278,433,519,485,501,283
2019-06-28 23:00:00,439,300,121,201,452,254,362,132
2019-06-29 00:00:00,448,227,74,162,338,175,213,93
2019-06-29 01:00:00,389,217,70,170,278,129,145,72
2019-06-29 02:00:00,232,152,48,73,272,154,174,65
2019-06-29 03:00:00,85,80,43,46,113,133,152,41
2019-06-29 04:00:00,94,53,33,37,64,145,178,58
2019-06-29 05:00:00,137,55,63,49,64,199,202,103
2019-06-29 06:00:00,371,88,125,117,98,478,472,197
2019-06-29 07:00:00,333,123,119,202,124,701,707,240
2019-06-29 08:00:00,499,215,167,340,230,1057,916,349
2019-06-29 09:00:00,678,314,237,473,342,1498,1265,494
2019-06-29 10:00:00,938,433,323,591,460,1945,1559,678
2019-06-29 11:00:00,1176,749,372,692,607,2207,1719,781
2019-06-29 12:00:00,1230,796,392,736,633,2321,1664,800
2019-06-29 13:00:00,1357,941,475,864,719,2401,1694,890
2019-06-29 14:00:00,1260,1037,440,888,784,2056,1696,795
2019-06-29 15:00:00,1205,921,386,714,657,1976,1632,798
2019-06-29 16:00:00,1212,718,307,643,606,1761,1520,707
2019-06-29 17:00:00,896,679,287,570,513,1408,1160,630
2019-06-29 18:00:00,757,530,202,392,466,974,907,429
2019-06-29 19:00:00,942,485,246,397,473,1113,1006,434
2019-06-29 20:00:00,563,392,198,288,374,595,610,304
2019-06-29 21:00:00,522,551,229,13,393,470,478,235
2019-06-29 22:00:00,549,650,225,240,501,353,344,227
2019-06-29 23:00:00,482,385,114,222,499,269,260,184
2019-06-30 00:00:00,488,241,88,216,363,171,205,116
